"TOA5","77558","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg(1)","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2019-03-26 07:14:00",209933,0,-0.007,-0.214,"NAN","NAN",0,-0.007,-0.214,-0.003,-0.007,-0.214,0.001,0,0,0
"2019-03-26 07:15:00",209934,0,-0.007,-0.215,"NAN","NAN",0,-0.007,-0.214,0,-0.007,-0.221,0,0,0.002,0
"2019-03-26 07:16:00",209935,0,-0.007,-0.215,"NAN","NAN",0,-0.007,-0.214,0,-0.007,-0.221,0,0,0.002,0
"2019-03-26 07:17:00",209936,0,-0.005,-0.22,"NAN","NAN",0,-0.003,-0.214,0,-0.007,-0.221,0,0.002,0.002,0
"2019-03-26 07:18:00",209937,0,-0.003,-0.22,"NAN","NAN",0,-0.003,-0.214,0,-0.003,-0.221,0,0,0.001,0
"2019-03-26 07:19:00",209938,0,-0.003,-0.218,"NAN","NAN",0,0,-0.214,0,-0.003,-0.221,0,0.001,0.003,0
"2019-03-26 07:20:00",209939,0,-0.001,-0.215,"NAN","NAN",0,0,-0.214,0,-0.003,-0.221,0,0.002,0.002,0
"2019-03-26 07:21:00",209940,0,0,-0.216,"NAN","NAN",0,0,-0.214,0,-0.003,-0.221,0,0.001,0.003,0
"2019-03-26 07:22:00",209941,0,0,-0.214,"NAN","NAN",0,0,-0.207,0,0,-0.214,0,0,0.001,0
"2019-03-26 07:23:00",209942,0,0,-0.211,"NAN","NAN",0,0,-0.207,0,0,-0.214,0,0,0.003,0
"2019-03-26 07:24:00",209943,0,0,-0.208,"NAN","NAN",0,0,-0.207,0,0,-0.211,0,0,0.001,0
"2019-03-26 07:25:00",209944,0.001,0,-0.209,"NAN","NAN",0.007,0,-0.207,0,0,-0.214,0.002,0,0.003,0
"2019-03-26 07:26:00",209945,0.006,0.003,-0.214,"NAN","NAN",0.007,0.003,-0.214,0.003,0,-0.214,0.001,0.001,0,0
"2019-03-26 07:27:00",209946,0.007,0.004,-0.214,"NAN","NAN",0.007,0.007,-0.214,0.007,0.003,-0.214,0,0.001,0,0
"2019-03-26 07:28:00",209947,0.007,0.007,-0.214,"NAN","NAN",0.007,0.007,-0.214,0.007,0.007,-0.214,0,0,0,0
"2019-03-26 07:29:00",209948,0.007,0.009,-0.214,"NAN","NAN",0.007,0.01,-0.214,0.007,0.007,-0.214,0,0.001,0,0
"2019-03-26 07:30:00",209949,0.007,0.01,-0.214,"NAN","NAN",0.007,0.01,-0.214,0.007,0.01,-0.214,0,0,0,0
"2019-03-26 07:31:00",209950,0.007,0.012,-0.214,"NAN","NAN",0.007,0.013,-0.214,0.007,0.01,-0.214,0,0.002,0,0
"2019-03-26 07:32:00",209951,0.009,0.013,-0.212,"NAN","NAN",0.013,0.013,-0.207,0.007,0.013,-0.214,0.002,0,0.003,0
"2019-03-26 07:33:00",209952,0.013,0.013,-0.208,"NAN","NAN",0.013,0.013,-0.207,0.01,0.013,-0.211,0.001,0,0.001,0
"2019-03-26 07:34:00",209953,0.013,0.013,-0.207,"NAN","NAN",0.013,0.013,-0.207,0.013,0.013,-0.207,0,0,0,0
"2019-03-26 07:35:00",209954,0.013,0.013,-0.207,"NAN","NAN",0.013,0.013,-0.207,0.013,0.013,-0.207,0,0,0,0
"2019-03-26 07:36:00",209955,0.013,0.013,-0.205,"NAN","NAN",0.013,0.013,-0.201,0.013,0.013,-0.207,0,0,0.003,0
"2019-03-26 07:37:00",209956,0.013,0.013,-0.201,"NAN","NAN",0.013,0.013,-0.201,0.013,0.013,-0.207,0,0,0.001,0
"2019-03-26 07:38:00",209957,0.013,0.013,-0.201,"NAN","NAN",0.013,0.013,-0.201,0.013,0.013,-0.201,0,0,0,0
"2019-03-26 07:39:00",209958,0.013,0.017,-0.201,"NAN","NAN",0.013,0.017,-0.201,0.013,0.013,-0.201,0,0.001,0,0
"2019-03-26 07:40:00",209959,0.014,0.017,-0.201,"NAN","NAN",0.017,0.02,-0.201,0.013,0.017,-0.201,0.001,0.001,0,0
"2019-03-26 07:41:00",209960,0.02,0.02,-0.198,"NAN","NAN",0.02,0.02,-0.194,0.017,0.017,-0.201,0.001,0.001,0.003,0
"2019-03-26 07:42:00",209961,0.02,0.02,-0.194,"NAN","NAN",0.02,0.02,-0.194,0.02,0.02,-0.194,0,0,0,0
"2019-03-26 07:43:00",209962,0.02,0.023,-0.194,"NAN","NAN",0.02,0.023,-0.191,0.02,0.02,-0.194,0,0.001,0.001,0
"2019-03-26 07:44:00",209963,0.02,0.023,-0.188,"NAN","NAN",0.02,0.023,-0.187,0.02,0.023,-0.194,0,0,0.001,0
"2019-03-26 07:45:00",209964,0.021,0.026,-0.187,"NAN","NAN",0.027,0.027,-0.187,0.02,0.023,-0.187,0.002,0.001,0,0
"2019-03-26 07:46:00",209965,0.027,0.027,-0.182,"NAN","NAN",0.027,0.03,-0.181,0.023,0.027,-0.187,0.001,0.001,0.002,0
"2019-03-26 07:47:00",209966,0.027,0.03,-0.178,"NAN","NAN",0.027,0.03,-0.174,0.027,0.03,-0.181,0,0,0.003,0
"2019-03-26 07:48:00",209967,0.027,0.031,-0.174,"NAN","NAN",0.027,0.033,-0.174,0.027,0.03,-0.174,0,0.002,0,0
"2019-03-26 07:49:00",209968,0.028,0.033,-0.169,"NAN","NAN",0.033,0.033,-0.167,0.027,0.033,-0.174,0.002,0,0.003,0
"2019-03-26 07:50:00",209969,0.033,0.035,-0.165,"NAN","NAN",0.033,0.037,-0.161,0.033,0.033,-0.167,0,0.002,0.003,0
"2019-03-26 07:51:00",209970,0.033,0.037,-0.161,"NAN","NAN",0.033,0.04,-0.161,0.033,0.037,-0.161,0,0.001,0,0
"2019-03-26 07:52:00",209971,0.033,0.04,-0.157,"NAN","NAN",0.033,0.04,-0.154,0.033,0.04,-0.161,0,0,0.003,0
"2019-03-26 07:53:00",209972,0.038,0.042,-0.154,"NAN","NAN",0.04,0.044,-0.154,0.033,0.04,-0.154,0.003,0.002,0,0
"2019-03-26 07:54:00",209973,0.04,0.044,-0.154,"NAN","NAN",0.04,0.047,-0.154,0.04,0.044,-0.154,0,0.001,0,0
"2019-03-26 07:55:00",209974,0.04,0.047,-0.151,"NAN","NAN",0.04,0.047,-0.147,0.04,0.047,-0.154,0,0,0.003,0
"2019-03-26 07:56:00",209975,0.041,0.047,-0.147,"NAN","NAN",0.044,0.047,-0.147,0.04,0.047,-0.147,0.001,0,0,0
"2019-03-26 07:57:00",209976,0.043,0.047,-0.147,"NAN","NAN",0.044,0.047,-0.141,0.04,0.047,-0.147,0.001,0,0.001,0
"2019-03-26 07:58:00",209977,0.044,0.049,-0.141,"NAN","NAN",0.044,0.05,-0.141,0.044,0.047,-0.141,0,0.002,0,0
"2019-03-26 07:59:00",209978,0.044,0.05,-0.141,"NAN","NAN",0.044,0.05,-0.141,0.044,0.05,-0.141,0,0,0,0
"2019-03-26 08:00:00",209979,0.044,0.053,-0.136,"NAN","NAN",0.047,0.054,-0.134,0.044,0.05,-0.141,0.001,0.001,0.003,0
"2019-03-26 08:01:00",209980,0.049,0.056,-0.134,"NAN","NAN",0.05,0.057,-0.131,0.044,0.054,-0.134,0.002,0.002,0.001,0
"2019-03-26 08:02:00",209981,0.05,0.059,-0.127,"NAN","NAN",0.05,0.06,-0.127,0.05,0.057,-0.131,0,0.002,0.001,0
"2019-03-26 08:03:00",209982,0.053,0.063,-0.126,"NAN","NAN",0.057,0.064,-0.12,0.05,0.06,-0.127,0.003,0.001,0.002,0
"2019-03-26 08:04:00",209983,0.057,0.066,-0.12,"NAN","NAN",0.057,0.067,-0.12,0.057,0.064,-0.12,0,0.002,0,0
"2019-03-26 08:05:00",209984,0.058,0.07,-0.119,"NAN","NAN",0.064,0.07,-0.114,0.057,0.067,-0.12,0.002,0.001,0.003,0
"2019-03-26 08:06:00",209985,0.064,0.073,-0.114,"NAN","NAN",0.064,0.074,-0.114,0.064,0.07,-0.114,0,0.002,0,0
"2019-03-26 08:07:00",209986,0.064,0.077,-0.109,"NAN","NAN",0.067,0.077,-0.107,0.064,0.074,-0.114,0.001,0.001,0.003,0
"2019-03-26 08:08:00",209987,0.07,0.079,-0.101,"NAN","NAN",0.07,0.08,-0.1,0.067,0.077,-0.107,0.001,0.002,0.002,0
"2019-03-26 08:09:00",209988,0.071,0.083,-0.1,"NAN","NAN",0.074,0.084,-0.1,0.07,0.08,-0.1,0.001,0.001,0,0
"2019-03-26 08:10:00",209989,0.076,0.085,-0.098,"NAN","NAN",0.077,0.087,-0.094,0.074,0.084,-0.1,0.001,0.002,0.002,0
"2019-03-26 08:11:00",209990,0.077,0.089,-0.094,"NAN","NAN",0.077,0.09,-0.094,0.077,0.087,-0.094,0,0.002,0,0
"2019-03-26 08:12:00",209991,0.083,0.092,-0.094,"NAN","NAN",0.084,0.094,-0.094,0.08,0.09,-0.094,0.002,0.002,0,0
"2019-03-26 08:13:00",209992,0.084,0.097,-0.094,"NAN","NAN",0.087,0.097,-0.094,0.084,0.094,-0.094,0.001,0.001,0,0
"2019-03-26 08:14:00",209993,0.09,0.101,-0.094,"NAN","NAN",0.09,0.104,-0.09,0.087,0.097,-0.094,0.001,0.002,0.001,0
"2019-03-26 08:15:00",209994,0.092,0.105,-0.093,"NAN","NAN",0.097,0.107,-0.09,0.09,0.104,-0.094,0.003,0.002,0.001,0
"2019-03-26 08:16:00",209995,0.097,0.11,-0.092,"NAN","NAN",0.097,0.114,-0.087,0.097,0.107,-0.094,0,0.001,0.002,0
"2019-03-26 08:17:00",209996,0.102,0.116,-0.088,"NAN","NAN",0.104,0.117,-0.087,0.097,0.114,-0.094,0.002,0.002,0.002,0
"2019-03-26 08:18:00",209997,0.104,0.121,-0.087,"NAN","NAN",0.107,0.124,-0.087,0.104,0.117,-0.087,0.001,0.003,0,0
"2019-03-26 08:19:00",209998,0.11,0.126,-0.087,"NAN","NAN",0.11,0.131,-0.087,0.107,0.124,-0.087,0.001,0.002,0,0
"2019-03-26 08:20:00",209999,0.113,0.132,-0.087,"NAN","NAN",0.117,0.134,-0.087,0.11,0.131,-0.087,0.003,0.002,0,0
"2019-03-26 08:21:00",210000,0.117,0.138,-0.087,"NAN","NAN",0.12,0.141,-0.087,0.117,0.137,-0.087,0.001,0.002,0,0
"2019-03-26 08:22:00",210001,0.123,0.145,-0.087,"NAN","NAN",0.124,0.147,-0.087,0.12,0.141,-0.087,0.001,0.002,0,0
"2019-03-26 08:23:00",210002,0.127,0.152,-0.087,"NAN","NAN",0.131,0.154,-0.087,0.124,0.147,-0.087,0.003,0.002,0,0
"2019-03-26 08:24:00",210003,0.132,0.158,-0.087,"NAN","NAN",0.137,0.161,-0.087,0.131,0.154,-0.087,0.002,0.002,0,0
"2019-03-26 08:25:00",210004,0.137,0.166,-0.087,"NAN","NAN",0.141,0.171,-0.087,0.137,0.161,-0.087,0.001,0.002,0,0
"2019-03-26 08:26:00",210005,0.143,0.173,-0.087,"NAN","NAN",0.144,0.177,-0.087,0.141,0.171,-0.087,0.001,0.002,0,0
"2019-03-26 08:27:00",210006,0.149,0.18,-0.087,"NAN","NAN",0.151,0.184,-0.087,0.144,0.177,-0.087,0.003,0.003,0,0
"2019-03-26 08:28:00",210007,0.155,0.188,-0.087,"NAN","NAN",0.157,0.191,-0.087,0.151,0.184,-0.087,0.003,0.003,0,0
"2019-03-26 08:29:00",210008,0.161,0.196,-0.087,"NAN","NAN",0.164,0.197,-0.087,0.157,0.191,-0.087,0.003,0.002,0,0
"2019-03-26 08:30:00",210009,0.167,0.202,-0.087,"NAN","NAN",0.171,0.204,-0.087,0.164,0.197,-0.087,0.003,0.002,0,0
"2019-03-26 08:31:00",210010,0.173,0.209,-0.087,"NAN","NAN",0.177,0.211,-0.087,0.171,0.207,-0.087,0.003,0.002,0,0
"2019-03-26 08:32:00",210011,0.179,0.216,-0.087,"NAN","NAN",0.184,0.218,-0.087,0.177,0.211,-0.087,0.002,0.002,0,0
"2019-03-26 08:33:00",210012,0.185,0.223,-0.087,"NAN","NAN",0.191,0.224,-0.087,0.184,0.218,-0.087,0.002,0.002,0,0
"2019-03-26 08:34:00",210013,0.191,0.229,-0.087,"NAN","NAN",0.194,0.231,-0.087,0.187,0.228,-0.087,0.001,0.002,0,0
"2019-03-26 08:35:00",210014,0.197,0.236,-0.087,"NAN","NAN",0.197,0.238,-0.087,0.194,0.234,-0.087,0.001,0.002,0,0
"2019-03-26 08:36:00",210015,0.203,0.243,-0.087,"NAN","NAN",0.204,0.244,-0.087,0.197,0.238,-0.087,0.002,0.002,0,0
"2019-03-26 08:37:00",210016,0.208,0.249,-0.087,"NAN","NAN",0.211,0.251,-0.087,0.204,0.244,-0.087,0.003,0.002,0,0
"2019-03-26 08:38:00",210017,0.213,0.254,-0.087,"NAN","NAN",0.218,0.258,-0.087,0.211,0.251,-0.087,0.003,0.002,0,0
"2019-03-26 08:39:00",210018,0.219,0.26,-0.087,"NAN","NAN",0.224,0.264,-0.087,0.218,0.258,-0.087,0.002,0.002,0,0
"2019-03-26 08:40:00",210019,0.225,0.266,-0.087,"NAN","NAN",0.228,0.271,-0.087,0.224,0.264,-0.087,0.001,0.002,0,0
"2019-03-26 08:41:00",210020,0.231,0.273,-0.084,"NAN","NAN",0.231,0.278,-0.08,0.228,0.271,-0.087,0.001,0.002,0.003,0
"2019-03-26 08:42:00",210021,0.237,0.28,-0.08,"NAN","NAN",0.238,0.284,-0.08,0.231,0.278,-0.08,0.002,0.002,0,0
"2019-03-26 08:43:00",210022,0.244,0.287,-0.08,"NAN","NAN",0.244,0.291,-0.08,0.241,0.284,-0.08,0.001,0.003,0,0
"2019-03-26 08:44:00",210023,0.25,0.294,-0.08,"NAN","NAN",0.251,0.298,-0.08,0.244,0.291,-0.08,0.002,0.003,0,0
"2019-03-26 08:45:00",210024,0.257,0.302,-0.08,"NAN","NAN",0.258,0.305,-0.08,0.251,0.298,-0.08,0.002,0.003,0,0
"2019-03-26 08:46:00",210025,0.263,0.309,-0.08,"NAN","NAN",0.264,0.315,-0.08,0.258,0.305,-0.08,0.002,0.003,0,0
"2019-03-26 08:47:00",210026,0.27,0.317,-0.08,"NAN","NAN",0.271,0.321,-0.08,0.264,0.315,-0.08,0.002,0.002,0,0
"2019-03-26 08:48:00",210027,0.278,0.327,-0.08,"NAN","NAN",0.284,0.331,-0.08,0.274,0.321,-0.08,0.003,0.003,0,0
"2019-03-26 08:49:00",210028,0.287,0.337,-0.08,"NAN","NAN",0.291,0.341,-0.08,0.284,0.331,-0.08,0.003,0.003,0,0
"2019-03-26 08:50:00",210029,0.296,0.348,-0.08,"NAN","NAN",0.298,0.355,-0.08,0.291,0.341,-0.08,0.003,0.003,0,0
"2019-03-26 08:51:00",210030,0.306,0.36,-0.08,"NAN","NAN",0.311,0.365,-0.08,0.301,0.355,-0.08,0.003,0.004,0,0
"2019-03-26 08:52:00",210031,0.315,0.372,-0.08,"NAN","NAN",0.318,0.378,-0.08,0.311,0.365,-0.08,0.003,0.004,0,0
"2019-03-26 08:53:00",210032,0.327,0.386,-0.08,"NAN","NAN",0.331,0.392,-0.08,0.321,0.378,-0.08,0.003,0.004,0,0
"2019-03-26 08:54:00",210033,0.336,0.399,-0.083,"NAN","NAN",0.341,0.405,-0.08,0.331,0.392,-0.087,0.003,0.004,0.003,0
"2019-03-26 08:55:00",210034,0.348,0.413,-0.087,"NAN","NAN",0.351,0.418,-0.087,0.345,0.405,-0.087,0.003,0.004,0,0
"2019-03-26 08:56:00",210035,0.358,0.426,-0.087,"NAN","NAN",0.365,0.432,-0.087,0.351,0.418,-0.087,0.004,0.004,0,0
"2019-03-26 08:57:00",210036,0.369,0.439,-0.087,"NAN","NAN",0.371,0.445,-0.087,0.365,0.432,-0.087,0.003,0.004,0,0
"2019-03-26 08:58:00",210037,0.379,0.452,-0.087,"NAN","NAN",0.385,0.458,-0.087,0.371,0.445,-0.087,0.004,0.004,0,0
"2019-03-26 08:59:00",210038,0.389,0.464,-0.087,"NAN","NAN",0.391,0.468,-0.087,0.385,0.458,-0.09,0.003,0.003,0.001,0
"2019-03-26 09:00:00",210039,0.399,0.476,-0.092,"NAN","NAN",0.405,0.482,-0.087,0.391,0.472,-0.094,0.003,0.003,0.002,0
"2019-03-26 09:01:00",210040,0.408,0.487,-0.094,"NAN","NAN",0.412,0.492,-0.094,0.405,0.482,-0.094,0.003,0.003,0,0
"2019-03-26 09:02:00",210041,0.416,0.497,-0.094,"NAN","NAN",0.418,0.502,-0.094,0.412,0.492,-0.094,0.003,0.003,0,0
"2019-03-26 09:03:00",210042,0.425,0.508,-0.096,"NAN","NAN",0.432,0.512,-0.094,0.418,0.502,-0.1,0.003,0.003,0.003,0
"2019-03-26 09:04:00",210043,0.434,0.519,-0.1,"NAN","NAN",0.438,0.525,-0.1,0.432,0.512,-0.1,0.003,0.003,0,0
"2019-03-26 09:05:00",210044,0.443,0.53,-0.1,"NAN","NAN",0.445,0.535,-0.1,0.438,0.525,-0.1,0.003,0.003,0,0
"2019-03-26 09:06:00",210045,0.454,0.542,-0.105,"NAN","NAN",0.458,0.549,-0.1,0.448,0.535,-0.107,0.003,0.004,0.003,0
"2019-03-26 09:07:00",210046,0.464,0.555,-0.107,"NAN","NAN",0.472,0.562,-0.107,0.458,0.549,-0.107,0.004,0.004,0,0
"2019-03-26 09:08:00",210047,0.476,0.57,-0.107,"NAN","NAN",0.485,0.579,-0.107,0.472,0.562,-0.107,0.004,0.005,0,0
"2019-03-26 09:09:00",210048,0.491,0.587,-0.111,"NAN","NAN",0.499,0.596,-0.107,0.485,0.579,-0.114,0.005,0.005,0.003,0
"2019-03-26 09:10:00",210049,0.507,0.606,-0.114,"NAN","NAN",0.519,0.619,-0.114,0.499,0.596,-0.114,0.006,0.007,0,0
"2019-03-26 09:11:00",210050,0.527,0.63,-0.114,"NAN","NAN",0.539,0.642,-0.114,0.519,0.619,-0.114,0.006,0.007,0,0
"2019-03-26 09:12:00",210051,0.548,0.656,-0.114,"NAN","NAN",0.559,0.669,-0.114,0.539,0.642,-0.114,0.007,0.008,0,0
"2019-03-26 09:13:00",210052,0.57,0.684,-0.116,"NAN","NAN",0.579,0.696,-0.114,0.559,0.669,-0.12,0.007,0.008,0.003,0
"2019-03-26 09:14:00",210053,0.593,0.713,-0.12,"NAN","NAN",0.606,0.726,-0.12,0.579,0.699,-0.12,0.007,0.008,0,0
"2019-03-26 09:15:00",210054,0.617,0.741,-0.12,"NAN","NAN",0.626,0.756,-0.12,0.606,0.726,-0.12,0.007,0.008,0,0
"2019-03-26 09:16:00",210055,0.639,0.769,-0.12,"NAN","NAN",0.652,0.783,-0.12,0.629,0.756,-0.12,0.006,0.008,0,0
"2019-03-26 09:17:00",210056,0.661,0.796,-0.124,"NAN","NAN",0.672,0.81,-0.12,0.652,0.783,-0.127,0.007,0.008,0.003,0
"2019-03-26 09:18:00",210057,0.684,0.825,-0.127,"NAN","NAN",0.693,0.836,-0.127,0.672,0.813,-0.127,0.007,0.008,0,0
"2019-03-26 09:19:00",210058,0.705,0.851,-0.127,"NAN","NAN",0.713,0.863,-0.127,0.693,0.84,-0.127,0.006,0.008,0,0
"2019-03-26 09:20:00",210059,0.725,0.876,-0.127,"NAN","NAN",0.733,0.887,-0.127,0.713,0.863,-0.127,0.005,0.007,0,0
"2019-03-26 09:21:00",210060,0.743,0.898,-0.127,"NAN","NAN",0.753,0.91,-0.127,0.733,0.887,-0.127,0.005,0.006,0,0
"2019-03-26 09:22:00",210061,0.759,0.918,-0.127,"NAN","NAN",0.766,0.927,-0.127,0.753,0.91,-0.127,0.005,0.005,0,0
"2019-03-26 09:23:00",210062,0.771,0.933,-0.127,"NAN","NAN",0.776,0.94,-0.127,0.766,0.927,-0.13,0.003,0.004,0.001,0
"2019-03-26 09:24:00",210063,0.78,0.943,-0.131,"NAN","NAN",0.783,0.947,-0.127,0.776,0.94,-0.134,0.001,0.003,0.002,0
"2019-03-26 09:25:00",210064,0.786,0.949,-0.134,"NAN","NAN",0.786,0.954,-0.134,0.783,0.947,-0.134,0.001,0.002,0,0
"2019-03-26 09:26:00",210065,0.792,0.954,-0.134,"NAN","NAN",0.793,0.957,-0.134,0.786,0.954,-0.134,0.003,0.001,0,0
"2019-03-26 09:27:00",210066,0.794,0.957,-0.134,"NAN","NAN",0.796,0.957,-0.134,0.793,0.957,-0.134,0.001,0,0,0
"2019-03-26 09:28:00",210067,0.799,0.96,-0.137,"NAN","NAN",0.8,0.96,-0.134,0.796,0.957,-0.141,0.001,0.001,0.003,0
"2019-03-26 09:29:00",210068,0.804,0.961,-0.141,"NAN","NAN",0.806,0.964,-0.141,0.8,0.96,-0.141,0.003,0.002,0,0
"2019-03-26 09:30:00",210069,0.807,0.964,-0.143,"NAN","NAN",0.81,0.964,-0.141,0.806,0.964,-0.147,0.001,0,0.003,0
"2019-03-26 09:31:00",210070,0.813,0.964,-0.147,"NAN","NAN",0.813,0.967,-0.147,0.81,0.964,-0.147,0.001,0.001,0,0
"2019-03-26 09:32:00",210071,0.819,0.967,-0.148,"NAN","NAN",0.82,0.967,-0.147,0.813,0.967,-0.154,0.002,0,0.002,0
"2019-03-26 09:33:00",210072,0.824,0.967,-0.154,"NAN","NAN",0.826,0.97,-0.154,0.82,0.967,-0.154,0.003,0.001,0,0
"2019-03-26 09:34:00",210073,0.832,0.971,-0.156,"NAN","NAN",0.84,0.974,-0.154,0.826,0.967,-0.161,0.004,0.002,0.003,0
"2019-03-26 09:35:00",210074,0.843,0.975,-0.161,"NAN","NAN",0.846,0.977,-0.161,0.84,0.974,-0.161,0.003,0.002,0,0
"2019-03-26 09:36:00",210075,0.847,0.978,-0.164,"NAN","NAN",0.85,0.98,-0.161,0.846,0.977,-0.167,0.001,0.002,0.003,0
"2019-03-26 09:37:00",210076,0.862,0.989,-0.167,"NAN","NAN",0.873,0.997,-0.167,0.853,0.98,-0.167,0.007,0.006,0,0
"2019-03-26 09:38:00",210077,0.883,1.008,-0.173,"NAN","NAN",0.887,1.01,-0.167,0.873,1,-0.174,0.004,0.003,0.002,0
"2019-03-26 09:39:00",210078,0.883,1.01,-0.175,"NAN","NAN",0.887,1.01,-0.174,0.88,1.007,-0.181,0.003,0.001,0.002,0
"2019-03-26 09:40:00",210079,0.885,1.012,-0.18,"NAN","NAN",0.887,1.014,-0.177,0.88,1.01,-0.181,0.003,0.002,0.001,0
"2019-03-26 09:41:00",210080,0.88,1.01,-0.181,"NAN","NAN",0.88,1.01,-0.181,0.88,1.007,-0.184,0,0.001,0.001,0
"2019-03-26 09:42:00",210081,0.88,1.013,-0.186,"NAN","NAN",0.88,1.014,-0.181,0.88,1.01,-0.187,0,0.001,0.002,0
"2019-03-26 09:43:00",210082,0.885,1.023,-0.187,"NAN","NAN",0.893,1.034,-0.187,0.88,1.014,-0.187,0.004,0.005,0,0
"2019-03-26 09:44:00",210083,0.906,1.051,-0.19,"NAN","NAN",0.92,1.071,-0.187,0.893,1.034,-0.194,0.009,0.011,0.003,0
"2019-03-26 09:45:00",210084,0.943,1.094,-0.194,"NAN","NAN",0.96,1.117,-0.194,0.923,1.071,-0.194,0.011,0.013,0,0
"2019-03-26 09:46:00",210085,0.984,1.144,-0.194,"NAN","NAN",1.007,1.171,-0.194,0.96,1.117,-0.194,0.015,0.017,0,0
"2019-03-26 09:47:00",210086,1.025,1.191,-0.194,"NAN","NAN",1.04,1.211,-0.194,1.007,1.174,-0.194,0.009,0.011,0,0
"2019-03-26 09:48:00",210087,1.055,1.227,-0.199,"NAN","NAN",1.061,1.235,-0.194,1.04,1.211,-0.201,0.006,0.007,0.003,0
"2019-03-26 09:49:00",210088,1.065,1.239,-0.201,"NAN","NAN",1.067,1.241,-0.201,1.061,1.238,-0.201,0.003,0.001,0,0
"2019-03-26 09:50:00",210089,1.073,1.25,-0.204,"NAN","NAN",1.077,1.255,-0.201,1.067,1.245,-0.207,0.002,0.003,0.003,0
"2019-03-26 09:51:00",210090,1.083,1.26,-0.207,"NAN","NAN",1.087,1.265,-0.207,1.081,1.255,-0.207,0.003,0.003,0,0
"2019-03-26 09:52:00",210091,1.087,1.265,-0.21,"NAN","NAN",1.091,1.271,-0.207,1.087,1.261,-0.214,0.001,0.003,0.003,0
"2019-03-26 09:53:00",210092,1.091,1.273,-0.214,"NAN","NAN",1.094,1.275,-0.214,1.087,1.271,-0.214,0.003,0.002,0,0
"2019-03-26 09:54:00",210093,1.114,1.304,-0.215,"NAN","NAN",1.141,1.335,-0.214,1.094,1.278,-0.217,0.014,0.018,0.001,0
"2019-03-26 09:55:00",210094,1.159,1.361,-0.216,"NAN","NAN",1.174,1.378,-0.214,1.141,1.338,-0.221,0.009,0.012,0.002,0
"2019-03-26 09:56:00",210095,1.184,1.393,-0.22,"NAN","NAN",1.194,1.405,-0.217,1.174,1.378,-0.221,0.007,0.009,0.002,0
"2019-03-26 09:57:00",210096,1.199,1.413,-0.221,"NAN","NAN",1.208,1.419,-0.217,1.194,1.405,-0.221,0.004,0.004,0.001,0
"2019-03-26 09:58:00",210097,1.215,1.434,-0.221,"NAN","NAN",1.221,1.445,-0.221,1.208,1.422,-0.221,0.005,0.006,0,0
"2019-03-26 09:59:00",210098,1.228,1.45,-0.224,"NAN","NAN",1.235,1.455,-0.221,1.221,1.442,-0.228,0.003,0.004,0.003,0
"2019-03-26 10:00:00",210099,1.216,1.434,-0.228,"NAN","NAN",1.221,1.442,-0.228,1.214,1.429,-0.228,0.003,0.004,0,0
"2019-03-26 10:01:00",210100,1.24,1.464,-0.23,"NAN","NAN",1.248,1.475,-0.228,1.221,1.442,-0.234,0.009,0.011,0.003,0
"2019-03-26 10:02:00",210101,1.239,1.461,-0.234,"NAN","NAN",1.248,1.472,-0.234,1.231,1.452,-0.234,0.005,0.007,0,0
"2019-03-26 10:03:00",210102,1.256,1.484,-0.234,"NAN","NAN",1.281,1.512,-0.234,1.235,1.459,-0.238,0.013,0.016,0.001,0
"2019-03-26 10:04:00",210103,1.29,1.527,-0.239,"NAN","NAN",1.295,1.536,-0.234,1.278,1.512,-0.241,0.006,0.008,0.002,0
"2019-03-26 10:05:00",210104,1.304,1.543,-0.241,"NAN","NAN",1.315,1.552,-0.238,1.295,1.536,-0.241,0.006,0.005,0.001,0
"2019-03-26 10:06:00",210105,1.325,1.57,-0.241,"NAN","NAN",1.342,1.589,-0.241,1.308,1.552,-0.241,0.01,0.011,0,0
"2019-03-26 10:07:00",210106,1.339,1.587,-0.241,"NAN","NAN",1.342,1.593,-0.241,1.328,1.572,-0.241,0.005,0.006,0,0
"2019-03-26 10:08:00",210107,1.32,1.562,-0.243,"NAN","NAN",1.328,1.572,-0.241,1.308,1.546,-0.248,0.007,0.008,0.002,0
"2019-03-26 10:09:00",210108,1.314,1.554,-0.247,"NAN","NAN",1.328,1.572,-0.244,1.308,1.546,-0.248,0.006,0.007,0.001,0
"2019-03-26 10:10:00",210109,1.344,1.592,-0.248,"NAN","NAN",1.362,1.613,-0.248,1.328,1.572,-0.248,0.009,0.011,0,0
"2019-03-26 10:11:00",210110,1.384,1.642,-0.248,"NAN","NAN",1.402,1.666,-0.248,1.362,1.616,-0.251,0.011,0.014,0.001,0
